"표준노드ID","노드명","노드유형코드","회전제한여부","X좌표","Y좌표","적용시작일자"
"1560024900","대구축산농협육가공공장","101","Y","128.502769","35.818526","2011-03-24"
"1540035800","학남초등교앞","101","Y","128.567157","35.946473","2011-03-24"
"1530008200","동아대덕아파트앞","101","Y","128.578089","35.844102","2011-03-24"
"1510017700","도동청구맨션아파트","102","Y","128.649290","35.909378","2011-03-24"
"1560027600","장기파랑새마을건너","101","Y","128.527796","35.846669","2011-03-24"
"1510017400","뉴대구아파트앞","101","Y","128.625295","35.879904","2011-03-24"
"1550019300","보성서한아파트상가앞","101","Y","128.705008","35.832771","2011-03-24"
"1540034900","관음공원앞","101","Y","128.544363","35.936710","2011-03-24"
"1560028900","서한화성타운1차101동앞","101","Y","128.528790","35.854047","2011-03-24"
"1540031700","종합전자도매상가앞","101","Y","128.604091","35.904668","2011-03-24"
"1520008500","상리동종점1","102","Y","128.530107","35.883471","2011-03-24"
"1540030900","산격초등앞","101","Y","128.605224","35.896044","2011-03-24"
"1500007700","삼덕빌라","101","Y","128.606972","35.865418","2011-03-24"
"1500008100","영남교회","101","Y","128.607411","35.866677","2011-03-24"
"1510125600","방촌교(남측)","","","","","2018-10-29"
"1510125700","방촌교(북측)","","","","","2018-10-29"
"1510125800","불로IC1","","","","","2018-10-29"
"1510125900","봉무동1623","","","","","2018-10-29"
"1510126000","봉무IC2","","","","","2018-10-29"
"1510126100","봉무IC(남측)1","","","","","2018-10-29"
"1510126200","봉무IC(남측)","","","","","2018-10-29"
"1510126300","봉무IC5","","","","","2018-10-29"
"1510126400","봉무IC4","","","","","2018-10-29"
"1510126500","봉무동 1628","","","","","2018-10-29"
"1510126600","봉무IC3","","","","","2018-10-29"
"1510126700","불로IC","","","","","2018-10-29"
"1510126800","불로대교(북측)","","","","","2018-10-29"
"1510126900","봉무IC6","","","","","2018-10-29"
"1510127000","불로대교(남측)","","","","","2018-10-29"
"1510127100","봉무동 1564","","","","","2018-10-29"
"1510127200","봉무동 1562","","","","","2018-10-29"
"1510127300","봉무동 1548","","","","","2018-10-29"
"1510127400","봉무동 1546-1","","","","","2018-10-29"
"1510127500","봉무동 1516","","","","","2018-10-29"
"1510127600","대구봉무초등학교앞","","","","","2018-10-29"
"1510127700","불로IC교차로","","","","","2018-10-29"
"1510127800","봉무IC","","","","","2018-10-29"
"1510127900","-","","","","","2018-10-29"
"1510128000","봉무동 1542-3","","","","","2018-10-29"
"1570200700","다사읍 죽곡리 15","","","","","2018-10-29"
"1570200800","대구왕선초등학교앞","","","","","2018-10-29"
"1570200900","세천교(남측)","","","","","2018-10-29"
"1570201000","다사읍 세천리 1670-4","","","","","2018-10-29"
"1570201100","다사읍 죽곡리 242-2","","","","","2018-10-29"
"1570201200","다사농협죽곡지점앞","","","","","2018-10-29"
"1570201300","세천교(북측)","","","","","2018-10-29"
"1570201400","-","","","","","2018-10-29"
"1570201500","DGB대구은행앞","","","","","2018-10-29"
"1570201600","세천늪근린공원앞","","","","","2018-10-29"
"1570201700","다사읍 세천리 1664-4","","","","","2018-10-29"
"1570201800","다사읍 세천리 1668-4","","","","","2018-10-29"
"1570201900","다사파출소앞","","","","","2018-10-29"
"1570202100","다사읍 세천리 1690-3","","","","","2018-10-29"
"1570202200","다사읍 세천리 1590-5","","","","","2018-10-29"
"1570202300","-","","","","","2018-10-29"
"1570202400","꺠굴깨굴맛집앞","","","","","2018-10-29"
"1570202500","다사읍 세천리 1578-9","","","","","2018-10-29"
"1570202600","사문진교(동측)","","","","","2018-10-29"
"1570202700","대구세천초등학교앞","","","","","2018-10-29"
"1570202800","서재리722-2","","","","","2018-10-29"
"1570202900","비슬로487길 35","","","","","2018-10-29"
"1570203000","서재리산39-41","","","","","2018-10-29"
"1570203100","화원읍 설화리 1103-3","","","","","2018-10-29"
"1570203200","서재지하차도(북측)","","","","","2018-10-29"
"1570203300","성천교(서측)","","","","","2018-10-29"
"1570203400","서재리1005-2","","","","","2018-10-29"
"1570203600","성천교(동측)","","","","","2018-10-29"
"1570203700","성천로 108","","","","","2018-10-29"
"1570203800","화원119안전센터앞","","","","","2018-10-29"
"1570204500","화원읍 구라리 1620-4","","","","","2018-10-29"
"1570204800","화원읍 천내리 670-1","","","","","2018-10-29"
"1570204900","화천교(서측)","","","","","2018-10-29"
"1570205200","화원읍 구라리 1745-6","","","","","2018-10-29"
"1570205400","화원읍 구라리 1743-32","","","","","2018-10-29"
"1570205500","화천교(동측)","","","","","2018-10-29"
"1570205700","구라리1714-5","","","","","2018-10-29"
"1570205800","화원중학교앞","","","","","2018-10-29"
"1570205900","화원읍 본리리 1496-32","","","","","2018-10-29"
"1570206300","와룡대교1(남측)","","","","","2018-10-29"
"1570207000","방천대교(서측)","","","","","2018-10-29"
"2300099000","-","","","","","2018-10-29"
"2920011703","-","","","","","2018-10-29"
"3570001400","영천IC","","","","","2018-10-29"
"3570002501","계당교","","","","","2018-10-29"
"3570002502","계당교","","","","","2018-10-29"
"3570004800","청통와촌IC","","","","","2018-10-29"
"3600006500","경산네거리","","","","","2018-10-29"
"3600006800","세왕메디빌","","","","","2018-10-29"
"3600009500","-","","","","","2018-10-29"
"3600009701","-","","","","","2018-10-29"
"3600009800","경산IC(동측)1","","","","","2018-10-29"
"3600009801","경산휴게소","","","","","2018-10-29"
"3600009802","평사휴게소","","","","","2018-10-29"
"3600010500","-","","","","","2018-10-29"
"3600010600","-","","","","","2018-10-29"
"3600010700","-","","","","","2018-10-29"
"3600010800","-","","","","","2018-10-29"
"3600011100","-","","","","","2018-10-29"
"3600011401","금락네거리","","","","","2018-10-29"
"3600011600","-","","","","","2018-10-29"
"3600011700","-","","","","","2018-10-29"
"3600012000","동서교차로","","","","","2018-10-29"
"3600012200","-","","","","","2018-10-29"
"3600012300","-","","","","","2018-10-29"
"3600012500","-","","","","","2018-10-29"
"3600013000","와촌터널","","","","","2018-10-29"
"3600013001","와촌휴게소","","","","","2018-10-29"
"3600013200","대구동구-경북경산 경계","","","","","2018-10-29"
"3600014100","경북경산-대구동구 경계","","","","","2018-10-29"
"3600088500","성남초등학교","","","","","2018-10-29"
"3600089000","경산신암교회","","","","","2018-10-29"
"3600089300","우석생명과학원","","","","","2018-10-29"
"3600149100","로스팅로보","","","","","2018-10-29"
"3600149500","중산동376-3","","","","","2018-10-29"
"3600149700","중산동287-5","","","","","2018-10-29"
"3600184500","경산IC진출","","","","","2018-10-29"
"3600184600","경산IC(동측)","","","","","2018-10-29"
"3670006300","고령교","","","","","2018-10-29"
"3670008200","고령JC","","","","","2018-10-29"
"3670064600","성산대교(서측)","","","","","2018-10-29"
"3670064800","우곡교(서측)","","","","","2018-10-29"
"3670125800","다산중학교","","","","","2018-10-29"
"3690001400","사문진교(서측)","","","","","2018-10-29"
"3690002600","-","","","","","2018-10-29"
"3690002800","동명사거리","","","","","2018-10-29"
"3690003100","-","","","","","2018-10-29"
"3690006000","-","","","","","2018-10-29"
"3690006200","-","","","","","2018-10-29"
"3690008400","다부IC","","","","","2018-10-29"
"3690008401","동명휴게소","","","","","2018-10-29"
"3690008402","동명휴게소","","","","","2018-10-29"
"3690069600","왜관IC(부산방면)","","","","","2018-10-29"
"3690137000","적산교차로","","","","","2018-10-29"
"3690138700","금호동917","","","","","2018-10-29"
"3690139100","가좌삼거리","","","","","2018-10-29"
"3690163200","이언천교(북측)","","","","","2018-10-29"
"3690163300","이언천교(남측)","","","","","2018-10-29"
"3910015900","창녕IC","","","","","2018-10-29"
"3910019000","-","","","","","2018-10-29"
"3910020100","대구달성-경남창녕 경계","","","","","2018-10-29"
"3910020300","경남창녕-대구달성 경계","","","","","2018-10-29"
"3910071100","대구-창녕군경계","","","","","2018-10-29"
"3910071200","대견교차로","","","","","2018-10-29"
"3910071500","대견교차로","","","","","2018-10-29"
"3910136700","세아베스틸","","","","","2018-10-29"
"1510013500","-","101","Y","128.710661","35.958553","2011-03-24"
"1510013100","파군재삼거리","101","Y","128.643724","35.936536","2011-03-24"
"1510014100","-","101","Y","128.637005","35.989907","2011-03-24"
"1510014000","-","101","Y","128.668901","35.989682","2011-03-24"
"1540022800","-","101","Y","128.597781","35.915766","2011-03-24"
"1510014300","-","102","Y","128.638889","35.994876","2011-03-24"
"1510014400","-","102","Y","128.664010","35.996610","2011-03-24"
"1500002300","-","101","N","128.603842","35.860897","2011-03-24"
"1540011200","-","101","N","128.600579","35.886328","2011-03-24"
"1540017100","-","101","Y","128.607192","35.898584","2011-03-24"
"1540015900","-","101","Y","128.611979","35.894957","2011-03-24"
"1510012300","-","101","Y","128.614148","35.884902","2011-03-24"
"1510011700","-","101","Y","128.611697","35.880638","2011-03-24"
"1500005500","-","101","N","128.587384","35.871069","2011-03-24"
"1500003500","-","101","Y","128.603751","35.867407","2011-03-24"
"1500006700","-","101","Y","128.594791","35.874544","2011-03-24"
"1520003000","-","101","N","128.537568","35.865109","2011-03-24"
"1530003400","안지랑네거리","101","N","128.576764","35.839063","2011-03-24"
"1530003500","대명역","101","N","128.564558","35.839270","2011-03-24"
"1530001500","-","101","Y","128.558824","35.832877","2011-03-24"
"1530002200","성명네거리","101","N","128.564846","35.834896","2011-03-24"
"1530003600","-","101","N","128.571388","35.839414","2011-03-24"
"1530002300","-","101","Y","128.571370","35.834904","2011-03-24"
"1530003700","앞산네거리","101","N","128.579917","35.840194","2011-03-24"
"1530002600","남명삼거리","101","Y","128.579683","35.835499","2011-03-24"
"1530005400","영대네거리","101","N","128.590487","35.845347","2011-03-24"
"1530005600","-","101","Y","128.590517","35.846049","2011-03-24"
"1530005200","남구청네거리","101","N","128.598317","35.844878","2011-03-24"
"1530001200","현충삼거리","101","Y","128.579530","35.832604","2011-03-24"
"1530003900","봉덕네거리","101","N","128.597993","35.840986","2011-03-24"
"1530004600","효봉네거리","101","Y","128.598115","35.842486","2011-03-24"
"1530004500","-","101","Y","128.600717","35.842288","2011-03-24"
"1530005100","-","101","Y","128.600956","35.844710","2011-03-24"
"1530004900","-","101","Y","128.605996","35.844407","2011-03-24"
"1530004200","-","101","N","128.606270","35.841515","2011-03-24"
"1530006200","-","101","Y","128.596743","35.847923","2011-03-24"
"1570011800","-","101","Y","128.497057","35.871909","2011-03-24"
"1520006000","-","102","Y","128.536600","35.883642","2011-03-24"
"1520006300","-","101","Y","128.547469","35.886052","2011-03-24"
"1520006900","-","101","N","128.545489","35.889498","2011-03-24"
"1520006700","-","103","Y","128.543436","35.888720","2011-03-24"
"1520007000","-","101","Y","128.547554","35.890256","2011-03-24"
"1520006400","-","101","Y","128.549592","35.886837","2011-03-24"
"1520007100","-","101","Y","128.551716","35.891845","2011-03-24"
"1520006600","-","101","Y","128.553711","35.888389","2011-03-24"
"1520006800","-","101","N","128.555756","35.889176","2011-03-24"
"1540015000","-","101","Y","128.556122","35.893342","2011-03-24"
"1530000700","대명고가교차로","101","N","128.564177","35.830330","2011-03-24"
"1530001400","-","101","Y","128.564989","35.832858","2011-03-24"
"1530000900","-","101","N","128.571377","35.831437","2011-03-24"
"1530000800","-","101","Y","128.572785","35.830498","2011-03-24"
"1530002400","-","101","Y","128.573478","35.835123","2011-03-24"
"1530002900","-","101","N","128.579761","35.836981","2011-03-24"
"1530003300","-","101","Y","128.576962","35.838843","2011-03-24"
"1530000600","-","101","Y","128.562276","35.828868","2011-03-24"
"1520001801","북부정류장","101","Y","128.557090","35.884991","2011-03-24"
"1520005900","-","101","Y","128.549469","35.882497","2011-03-24"
"1540012900","-","101","Y","128.565480","35.889220","2011-03-24"
"1540016400","-","101","Y","128.565147","35.895798","2011-03-24"
"1540016700","-","101","Y","128.564165","35.896930","2011-03-24"
"1540015800","-","101","Y","128.565949","35.894874","2011-03-24"
"1540014200","-","101","Y","128.571758","35.891389","2011-03-24"
"1540014000","-","101","Y","128.573800","35.890930","2011-03-24"
"1540012800","-","101","Y","128.573222","35.889186","2011-03-24"
"1560020300","-","101","Y","128.548881","35.852472","2011-03-24"
"1560010500","-","101","Y","128.530727","35.835372","2011-03-24"
"1560008000","-","101","N","128.560140","35.827731","2011-03-24"
"1560011100","-","101","N","128.552845","35.837107","2011-03-24"
"1560012500","세강병원북편","101","N","128.552854","35.838318","2011-03-24"
"1560009900","-","101","Y","128.552788","35.833746","2011-03-24"
"1560009300","-","101","Y","128.533918","35.831393","2011-03-24"
"1560005200","-","101","Y","128.526942","35.809163","2011-03-24"
"1560006300","월촌고가차도","104","Y","128.549289","35.817080","2011-03-24"
"1560005800","월촌고가차도","104","Y","128.549595","35.813355","2011-03-24"
"1560006500","대서지하차도","104","Y","128.549510","35.818582","2011-03-24"
"1560007200","대서지하차도","104","Y","128.553283","35.822753","2011-03-24"
"1560006200","상인고가차도","104","Y","128.539582","35.816649","2011-03-24"
"1560006900","상인고가차도","104","Y","128.535857","35.820593","2011-03-24"
"1560009800","-","101","Y","128.553338","35.833730","2011-03-24"
"1560009400","-","101","Y","128.546714","35.832025","2011-03-24"
"1560009500","-","101","Y","128.544656","35.832068","2011-03-24"
"1560008300","-","101","Y","128.552015","35.829181","2011-03-24"
"1560008100","-","101","Y","128.559526","35.828195","2011-03-24"
"1560018200","-","101","Y","128.537153","35.846224","2011-03-24"
"1560018100","-","101","Y","128.544505","35.845961","2011-03-24"
"1560018500","-","101","Y","128.545360","35.847279","2011-03-24"
"1560018300","-","101","Y","128.551684","35.846461","2011-03-24"
"1560005400","-","101","N","128.532011","35.809733","2011-03-24"
"1560003900","강창교","104","Y","128.473376","35.853352","2011-03-24"
"1560003800","-","101","N","128.473561","35.853326","2011-03-24"
"1560003700","-","101","N","128.478103","35.853223","2011-03-24"
"1560003300","-","101","Y","128.504813","35.852101","2011-03-24"
"1560003200","-","101","N","128.499716","35.851966","2011-03-24"
"1560003100","-","101","N","128.541184","35.851773","2011-03-24"
"1560003000","성서네거리","101","N","128.507178","35.851825","2011-03-24"
"1560002700","신당네거리","101","N","128.491983","35.851580","2011-03-24"
"1560002300","이곡역사거리","101","Y","128.515767","35.850761","2011-03-24"
"1560002100","죽전네거리","101","N","128.537237","35.850185","2011-03-24"
"1560002000","용산네거리","101","N","128.530710","35.849469","2011-03-24"
"1560001200","삼일호텔네거리","101","N","128.554384","35.833595","2011-03-24"
"1560001100","-","101","Y","128.550757","35.829879","2011-03-24"
"1560001000","월촌역네거리","101","N","128.545487","35.823726","2011-03-24"
"1560000800","-","101","Y","128.541581","35.820131","2011-03-24"
"1560000600","상인네거리","101","N","128.537875","35.819017","2011-03-24"
"1560000300","진천네거리","101","N","128.524050","35.814103","2011-03-24"
"1560002200","성서IC 입구","101","Y","128.520257","35.850480","2011-03-24"
"1560001800","성서IC 입구","101","Y","128.525510","35.848761","2011-03-24"
"1560001500","남대구IC입구","101","Y","128.529588","35.837248","2011-03-24"
"1560001400","남대구IC입구","101","Y","128.526101","35.837039","2011-03-24"
"1560004000","성서IC","108","Y","128.522171","35.853324","2011-03-24"
"1560001700","성서IC","108","Y","128.524850","35.845137","2011-03-24"
"1560001600","남대구IC","108","Y","128.527784","35.837977","2011-03-24"
"1560001300","남대구IC","108","Y","128.527120","35.836147","2011-03-24"
"1550013700","-","101","Y","128.657139","35.854060","2011-03-24"
"1510014600","-","101","Y","128.683601","35.874860","2011-03-24"
"1550016800","수성IC","108","Y","128.690520","35.838292","2011-03-24"
"1510014700","동대구IC","108","Y","128.685902","35.868872","2011-03-24"
"1520001301","서대구TG","101","Y","128.529538","35.880246","2011-03-24"
"1510014800","동대구TG","103","Y","128.681035","35.871291","2011-03-24"
"1510014900","동대구IC","108","Y","128.683678","35.866331","2011-03-24"
"1510015000","동대구IC","108","Y","128.686594","35.862643","2011-03-24"
"1550017000","수성TG","103","Y","128.687828","35.836467","2011-03-24"
"1550017100","수성IC","108","Y","128.696139","35.832997","2011-03-24"
"1550017200","수성IC","108","Y","128.689661","35.836092","2011-03-24"
"1570012600","현풍JC","108","Y","128.435652","35.668065","2011-03-24"
"1570012900","현풍JC","108","Y","128.432262","35.679783","2011-03-24"
"1570012800","현풍JC","108","Y","128.438307","35.673561","2011-03-24"
"1570012700","현풍요금소","104","Y","128.439728","35.671069","2011-03-24"
"1550016900","-","101","Y","128.684366","35.837113","2011-03-24"
"1570006100","-","104","Y","128.467771","35.798236","2011-03-24"
"1570006200","-","104","Y","128.468387","35.798523","2011-03-24"
"1540004900","금호2교북단","104","Y","128.630492","35.917012","2011-03-24"
"1540020600","-","101","Y","128.605648","35.906906","2011-03-24"
"1510128100","봉무동 1551","","","","","2018-10-29"
"1510128200","봉무동 1539-8","","","","","2018-10-29"
"1510128300","봉무동 1565-2","","","","","2018-10-29"
"1510128400","봉무동 1560","","","","","2018-10-29"
"1510128500","봉무동 1627","","","","","2018-10-29"
"1510128600","이시아폴리스더샵2차아파트앞","","","","","2018-10-29"
"1510128700","봉무지하차도(북측)","","","","","2018-10-29"
"1510128800","봉무지하차도(남측)","","","","","2018-10-29"
"1510128900","봉무동 265-4","","","","","2018-10-29"
"1510129000","DCT섬유박물관앞","","","","","2018-10-29"
"1510129100","봉무동 1539-3","","","","","2018-10-29"
"1510129200","봉무동 1539-3","","","","","2018-10-29"
"1510129300","불로119안전센터앞","","","","","2018-10-29"
"1510129400","대구해서초등학교앞","","","","","2018-10-29"
"1510129500","봉무동 553-15","","","","","2018-10-29"
"1520029200","방천대교(동측)","","","","","2018-10-29"
"1550013200","수질관리사업소","","","","","2018-10-29"
"3600009900","경산IC(서측)","","","","","2018-10-29"
"3670239600","사문진교","","","","","2018-10-29"
"3690000100","낙산삼거리","","","","","2018-10-29"
"1540013100","-","101","Y","128.571211","35.889643","2011-03-24"
"1540012200","-","101","Y","128.570826","35.888404","2011-03-24"
"1540012500","팔달네거리","101","N","128.568530","35.888757","2011-03-24"
"1540012000","-","101","Y","128.572862","35.888087","2011-03-24"
"1540017200","-","101","Y","128.567987","35.898641","2011-03-24"
"1540018500","노곡교","104","Y","128.565373","35.901856","2011-03-24"
"1540018300","-","101","Y","128.574567","35.901598","2011-03-24"
"1540017900","-","101","Y","128.571993","35.900480","2011-03-24"
"1540017400","-","101","Y","128.573001","35.898920","2011-03-24"
"1540016600","-","101","Y","128.569495","35.896900","2011-03-24"
"1540015600","-","101","Y","128.572784","35.894376","2011-03-24"
"1540016300","-","101","Y","128.575777","35.895765","2011-03-24"
"1540016100","-","101","Y","128.578201","35.895303","2011-03-24"
"1540013600","-","101","Y","128.576706","35.890286","2011-03-24"
"1540011800","원대오거리","101","N","128.575916","35.887606","2011-03-24"
"1540019000","-","101","Y","128.578863","35.903369","2011-03-24"
"1540019700","조야교","104","Y","128.578482","35.905392","2011-03-24"
"1530001600","앞산고가차도","101","Y","128.594076","35.833211","2011-03-24"
"1530005300","-","101","Y","128.594812","35.845102","2011-03-24"
"1530004700","-","101","Y","128.593373","35.842864","2011-03-24"
"1530001300","-","101","N","128.596243","35.832639","2011-03-24"
"1530001700","효명네거리","101","Y","128.600699","35.833630","2011-03-24"
"1530002500","-","101","Y","128.600291","35.835286","2011-03-24"
"1530003000","-","101","Y","128.602187","35.838178","2011-03-24"
"1530001800","-","101","Y","128.602949","35.834366","2011-03-24"
"1530004000","-","101","N","128.604402","35.841178","2011-03-24"
"1530004400","-","101","N","128.604315","35.841791","2011-03-24"
"1530005000","봉덕시장네거리","101","N","128.603931","35.844511","2011-03-24"
"1530006100","-","101","N","128.600235","35.847840","2011-03-24"
"1530006700","-","101","Y","128.598573","35.850653","2011-03-24"
"1530006400","-","101","Y","128.590565","35.848954","2011-03-24"
"1530006600","-","101","Y","128.587108","35.849142","2011-03-24"
"1530007300","-","101","N","128.583376","35.852590","2011-03-24"
"1530007100","삼각지네거리","101","N","128.582469","35.852372","2011-03-24"
"1530006500","-","101","Y","128.580655","35.848973","2011-03-24"
"1540009300","-","101","Y","128.582345","35.879854","2011-03-24"
"1540009400","고성동사무소네거리","101","Y","128.580320","35.880171","2011-03-24"
"1520005800","-","101","N","128.577673","35.881574","2011-03-24"
"1520006200","원대네거리","101","N","128.573555","35.884926","2011-03-24"
"1540011100","노원동사무소","101","N","128.579375","35.886177","2011-03-24"
"1540013200","-","101","Y","128.579217","35.889724","2011-03-24"
"1540013300","오봉오거리","101","N","128.583431","35.889885","2011-03-24"
"1540014100","침산초등학교","101","N","128.586859","35.890957","2011-03-24"
"1540013000","-","101","N","128.586505","35.889250","2011-03-24"
"1540010900","고성네거리","101","N","128.581888","35.885139","2011-03-24"
"1540010800","-","101","N","128.584557","35.884573","2011-03-24"
"1540010500","남침산네거리","101","N","128.590212","35.883410","2011-03-24"
"1540012100","침산네거리","101","N","128.591672","35.888187","2011-03-24"
"1540011700","동침산네거리","101","N","128.597992","35.886894","2011-03-24"
"1540010100","-","101","N","128.596496","35.882057","2011-03-24"
"1540009100","-","101","N","128.595685","35.879432","2011-03-24"
"1540008900","-","101","Y","128.601375","35.878456","2011-03-24"
"1540009800","-","101","N","128.601595","35.881028","2011-03-24"
"1540016900","-","101","N","128.589138","35.897462","2011-03-24"
"1540025200","도곡네거리","101","Y","128.598933","35.927458","2011-03-24"
"1540026700","칠곡IC네거리","101","N","128.540625","35.934026","2011-03-24"
"1540024700","구암교","101","Y","128.550395","35.925308","2011-03-24"
"1540025700","-","101","N","128.561463","35.931370","2011-03-24"
"1540025900","동천교","101","N","128.555015","35.931932","2011-03-24"
"1540026200","-","101","Y","128.566064","35.933236","2011-03-24"
"1540027100","-","101","N","128.566600","35.935988","2011-03-24"
"1540027200","-","101","N","128.562439","35.936489","2011-03-24"
"1540026400","-","101","N","128.562162","35.933472","2011-03-24"
"1540026800","-","101","Y","128.556023","35.934473","2011-03-24"
"1540027400","대봉교","101","Y","128.556703","35.937207","2011-03-24"
"1540029000","-","101","N","128.558474","35.944814","2011-03-24"
"1540028700","-","101","N","128.563839","35.944105","2011-03-24"
"1540028600","-","101","Y","128.569351","35.943420","2011-03-24"
"1550007200","상동네거리","101","N","128.610661","35.829308","2011-03-24"
"1550007300","들안길삼거리","101","N","128.616795","35.829770","2011-03-24"
"1550008500","-","101","N","128.616760","35.835085","2011-03-24"
"1550008400","-","101","Y","128.611611","35.834766","2011-03-24"
"1550009900","중동네거리","101","Y","128.612247","35.840806","2011-03-24"
"1530005900","-","101","N","128.605804","35.847480","2011-03-24"
"1530006000","-","101","N","128.604117","35.847594","2011-03-24"
"1550014700","-","101","N","128.617413","35.857204","2011-03-24"
"1550014800","-","101","Y","128.613895","35.857443","2011-03-24"
"1550014100","동성학교네거리","101","N","128.613593","35.854544","2011-03-24"
"1550014000","수성시장네거리","101","N","128.617132","35.854303","2011-03-24"
"1550012900","-","101","N","128.616855","35.851581","2011-03-24"
"1550013000","-","101","Y","128.613320","35.851821","2011-03-24"
"1550011600","북중동네거리","101","Y","128.612860","35.847028","2011-03-24"
"1550011500","희망로네거리","101","N","128.616741","35.846760","2011-03-24"
"1550010900","-","101","Y","128.616752","35.844543","2011-03-24"
"1550009700","들안길네거리","101","N","128.616760","35.840426","2011-03-24"
"1550007500","두산오거리","101","N","128.623063","35.830210","2011-03-24"
"1550008600","-","101","Y","128.623457","35.835169","2011-03-24"
"1550009400","황금네거리","101","N","128.623874","35.839818","2011-03-24"
"1550010800","대구과학고등학교","101","Y","128.624239","35.844056","2011-03-24"
"1550011700","어린이회관네거리","101","N","128.624510","35.847039","2011-03-24"
"1550011300","-","101","Y","128.620290","35.846521","2011-03-24"
"1550012800","-","101","Y","128.620725","35.851335","2011-03-24"
"1550012700","-","101","Y","128.623539","35.851156","2011-03-24"
"1550013300","-","101","N","128.625138","35.853757","2011-03-24"
"1550013500","제2범어교","101","Y","128.623407","35.853870","2011-03-24"
"1550013600","-","101","N","128.620984","35.854040","2011-03-24"
"1550014500","-","101","Y","128.621214","35.856945","2011-03-24"
"1550014900","-","101","Y","128.622403","35.858898","2011-03-24"
"1550015600","신천시장네거리","101","N","128.618004","35.863579","2011-03-24"
"1550015900","-","101","Y","128.618077","35.864394","2011-03-24"
"1510007200","-","101","Y","128.627456","35.868599","2011-03-24"
"1510008300","-","101","N","128.618873","35.872317","2011-03-24"
"1510007800","-","101","Y","128.623759","35.871843","2011-03-24"
"1550005700","-","101","Y","128.624009","35.823888","2011-03-24"
"1550006500","-","101","Y","128.621264","35.825464","2011-03-24"
"1510012900","불로삼거리","101","Y","128.635101","35.900045","2011-03-24"
"1540019800","서변대교","104","Y","128.584606","35.905567","2011-03-24"
"1540017600","-","101","N","128.622491","35.899152","2011-03-24"
"1540014300","북침산네거리","101","Y","128.589806","35.891870","2011-03-24"
"1510008600","-","101","Y","128.696658","35.873567","2011-03-24"
"1510008400","-","101","Y","128.702760","35.872945","2011-03-24"
"1510008200","반야월역","101","Y","128.708929","35.872315","2011-03-24"
"1510008100","각산네거리","101","Y","128.713817","35.872075","2011-03-24"
"1510007900","-","101","Y","128.718234","35.871991","2011-03-24"
"1550001001","월드컵지하차도","104","Y","128.673506","35.833884","2011-03-24"
"1550000600","월드컵지하차도","104","Y","128.689805","35.832673","2011-03-24"
"1550001200","연호지하차도","104","Y","128.670336","35.841680","2011-03-24"
"1550002601","연호고가차도","104","Y","128.670716","35.842627","2011-03-24"
"1550003500","연호고가차도","104","Y","128.676597","35.849846","2011-03-24"
"1550020700","효목지하차도","104","Y","128.652694","35.877438","2011-03-24"
"1510010700","효복고가차도","104","Y","128.646864","35.877373","2011-03-24"
"1550012600","담티고가교","104","Y","128.658570","35.850877","2011-03-24"
"1550010300","황금고가차도","104","Y","128.642328","35.841805","2011-03-24"
"1550009800","황금고가차도","104","Y","128.635090","35.840755","2011-03-24"
"1550001701","효목지하차도","104","Y","128.645930","35.875214","2011-03-24"
"1510002001","효목지하차도","104","Y","128.643812","35.878151","2011-03-24"
"1530001000","대명고가차도","104","Y","128.566259","35.831725","2011-03-24"
"1530001100","대명고가차도","104","Y","128.575063","35.831745","2011-03-24"
"1540003600","팔달고가차도","104","Y","128.547424","35.901336","2011-03-24"
"1540004100","팔달고가차도","104","Y","128.547234","35.905573","2011-03-24"
"1540019500","-","101","N","128.541057","35.904365","2011-03-24"
"1540026100","태전고가차도","104","Y","128.540001","35.932857","2011-03-24"
"1540025100","태전고가차도","104","Y","128.538685","35.927194","2011-03-24"
"1550000201","-","101","Y","128.609101","35.826141","2011-03-24"
"1550006300","-","101","Y","128.609184","35.825191","2011-03-24"
"1570007501","가창교","101","Y","128.623523","35.805483","2011-03-24"
"1540029700","-","101","Y","128.549832","35.946342","2011-03-24"
"1540007201","-","101","Y","128.551195","35.945923","2011-03-24"
"1540007202","-","101","N","128.551035","35.944898","2011-03-24"
"1540029100","-","101","Y","128.549189","35.945045","2011-03-24"
"1540026500","-","101","Y","128.544393","35.933757","2011-03-24"
"1540029200","거동교","101","Y","128.555347","35.945895","2011-03-24"
"1540028100","-","101","N","128.557969","35.942213","2011-03-24"
"1540024800","구암교","101","Y","128.549183","35.925433","2011-03-24"
"1540026000","동천교","101","N","128.553847","35.932042","2011-03-24"
"1540029600","거동교","101","N","128.554589","35.946230","2011-03-24"
"1540027800","-","101","Y","128.560597","35.941890","2011-03-24"
"1540028800","-","101","N","128.561083","35.944462","2011-03-24"
"1540029500","-","101","Y","128.561409","35.946229","2011-03-24"
"1540027700","-","101","N","128.563357","35.941548","2011-03-24"
"1540027600","-","101","N","128.569505","35.940161","2011-03-24"
"1540027300","-","101","Y","128.559643","35.936839","2011-03-24"
"1540026600","-","101","Y","128.558526","35.933910","2011-03-24"
"1540025800","-","101","N","128.558227","35.931637","2011-03-24"
"1540025300","-","101","Y","128.555359","35.928118","2011-03-24"
"1540025000","-","101","N","128.557297","35.926377","2011-03-24"
"1540005800","-","101","Y","128.547808","35.928809","2011-03-24"
"1540025500","태암교","101","Y","128.551514","35.928435","2011-03-24"
